Date,High,Low,Open,Close,Volume,Adj Close,MLM-15ma,MLM-50ma,MLM-100ma,MLM-200ma
2001-07-16,48.400001525878906,45.849998474121094,48.20000076293945,46.099998474121094,643100.0,35.59636688232422,37.486611938476564,37.490846939086914,35.8743896484375,33.12046669006347
2001-07-17,46.45000076293945,45.0,46.20000076293945,45.599998474121094,444800.0,35.21028518676758,37.42380905151367,37.48054809570313,35.883354301452634,33.15660725593567
2001-07-18,45.7400016784668,45.0099983215332,45.349998474121094,45.349998474121094,316700.0,35.017242431640625,37.338356272379556,37.444675827026366,35.88954402923584,33.185280408859256
2001-07-19,47.25,45.970001220703125,46.0,45.97999954223633,144400.0,35.50371551513672,37.284819793701175,37.4156071472168,35.88378704071045,33.21891032218933
2001-07-20,46.459999084472656,45.529998779296875,46.0,46.20000076293945,118700.0,35.673580169677734,37.2112070719401,37.38978187561035,35.88157661437988,33.25480471611023
2001-07-23,46.7599983215332,45.29999923706055,46.099998474121094,45.29999923706055,204500.0,34.9786491394043,36.99551849365234,37.33096351623535,35.87757549285889,33.298775358200075
2001-07-24,45.04999923706055,42.88999938964844,45.04999923706055,43.0,238100.0,33.20269012451172,36.66812438964844,37.238011779785154,35.858509635925294,33.333024759292606
2001-07-25,43.0,42.02000045776367,42.5,42.25,275000.0,32.62355041503906,36.27689768473307,37.1265478515625,35.82364315032959,33.367744302749635
2001-07-26,42.70000076293945,41.400001525878906,42.349998474121094,42.40999984741211,336200.0,32.74711227416992,35.88206787109375,37.01462951660156,35.7900122833252,33.40143692016601
2001-07-27,43.25,42.5,42.650001525878906,42.900001525878906,301700.0,33.12547302246094,35.557246653238934,36.90535064697266,35.7569312286377,33.43793934822082
2001-07-30,43.099998474121094,42.810001373291016,42.95000076293945,42.97999954223633,221400.0,33.18724822998047,35.30552342732747,36.78637405395508,35.72700862884521,33.47651006698609
2001-07-31,44.2400016784668,43.220001220703125,43.22999954223633,44.08000183105469,302300.0,34.03663635253906,35.03835906982422,36.68638702392578,35.704733009338376,33.52311424255371
2001-08-01,44.45000076293945,43.779998779296875,44.33000183105469,44.02000045776367,185000.0,33.99028015136719,34.76604487101237,36.58193145751953,35.68507354736328,33.566273832321166
2001-08-02,44.150001525878906,43.65999984741211,43.79999923706055,44.0,205000.0,33.974853515625,34.46233139038086,36.47193176269531,35.66602981567383,33.61088616371155
2001-08-03,44.209999084472656,43.77000045776367,43.880001068115234,44.099998474121094,81500.0,34.05207824707031,34.19465077718099,36.3922721862793,35.65322498321533,33.65779705047608
2001-08-06,44.04999923706055,41.5,44.04999923706055,42.560001373291016,288900.0,32.862937927246094,34.01242218017578,36.290677871704105,35.637690963745115,33.69799729347229
2001-08-07,43.0,42.45000076293945,42.56999969482422,43.0,168900.0,33.20269012451172,33.87858250935872,36.19711006164551,35.62324485778809,33.73427381515503
2001-08-08,44.0,42.75,43.150001525878906,43.20000076293945,230700.0,33.357112884521484,33.76790720621745,36.112790451049804,35.62289287567139,33.76799489021301
2001-08-09,43.45000076293945,42.7599983215332,43.45000076293945,43.0,115000.0,33.20269012451172,33.614505513509116,36.01241004943848,35.61106433868408,33.80339169502258
2001-08-10,44.33000183105469,42.90999984741211,43.25,43.709999084472656,81300.0,33.75091552734375,33.48632787068685,35.925002059936524,35.60210048675537,33.83889053344726
2001-08-13,44.0,42.849998474121094,43.720001220703125,43.349998474121094,187100.0,33.472938537597656,33.385947163899736,35.844697875976564,35.601752014160155,33.87544737815857
2001-08-14,44.220001220703125,43.54999923706055,43.599998474121094,44.029998779296875,89100.0,33.998023986816406,33.438969421386716,35.78184455871582,35.62143711090088,33.9133292388916
2001-08-15,44.02000045776367,43.0,44.02000045776367,43.33000183105469,152600.0,33.457496643066406,33.49456583658854,35.7033935546875,35.63309909820557,33.944989614486694
2001-08-16,43.709999084472656,43.310001373291016,43.400001525878906,43.58000183105469,368100.0,33.650535583496094,33.55479405721029,35.63328193664551,35.6414559173584,33.9724899482727
2001-08-17,43.20000076293945,42.5,43.20000076293945,42.88999938964844,96500.0,33.117759704589844,33.55427983601888,35.55807395935059,35.64925853729248,33.99120677947998
2001-08-20,42.70000076293945,41.349998474121094,42.70000076293945,41.91999816894531,395200.0,32.36876678466797,33.49971440633138,35.46572418212891,35.65049530029297,34.00659937858582
2001-08-21,41.97999954223633,41.25,41.91999816894531,41.43000030517578,190200.0,31.990386962890625,33.36329778035482,35.368123321533204,35.64971897125244,34.01413343429565
2001-08-22,41.650001525878906,40.900001525878906,41.650001525878906,40.93000030517578,283000.0,31.604328155517578,33.20423431396485,35.252608947753906,35.63699775695801,34.02241451263428
2001-08-23,41.11000061035156,40.65999984741211,40.900001525878906,40.66999816894531,173400.0,31.40355110168457,33.03281415303548,35.13323329925537,35.62496362686157,34.02812351226807
2001-08-24,41.95000076293945,40.119998931884766,40.66999816894531,41.470001220703125,502300.0,32.02128601074219,32.89742800394694,35.040883445739745,35.62503511428833,34.037112388610836
2001-08-27,41.45000076293945,40.099998474121094,41.45000076293945,40.5,276600.0,31.272302627563477,32.791385650634766,34.9432829284668,35.60930164337158,34.038990631103516
2001-08-28,40.91999816894531,39.0,40.5,39.88999938964844,317500.0,30.80129051208496,32.63129234313965,34.841049613952634,35.58662508010864,34.03981428146362
2001-08-29,40.33000183105469,38.79999923706055,40.0,39.470001220703125,256800.0,30.584321975708008,32.44643961588542,34.73524917602539,35.56893932342529,34.043224868774416
2001-08-30,40.41999816894531,39.5,39.5,40.20000076293945,504200.0,31.14998435974121,32.30959256490072,34.61697940826416,35.54859491348267,34.04789554595947
2001-08-31,40.22999954223633,39.349998474121094,40.20000076293945,39.5,366600.0,30.607568740844727,32.10003611246745,34.486934661865234,35.50550277709961,34.05004539489746
2001-09-04,39.95000076293945,39.0,39.5,39.790000915527344,260100.0,30.832284927368164,31.923992538452147,34.366634941101076,35.475436763763426,34.05331882476807
2001-09-05,41.43000030517578,39.70000076293945,39.70000076293945,41.33000183105469,291400.0,32.02558898925781,31.79249687194824,34.28410015106201,35.459151630401614,34.06466240882874
2001-09-06,42.599998474121094,41.29999923706055,41.33000183105469,42.2400016784668,700700.0,32.73072814941406,31.744045639038085,34.21273403167724,35.45191987991333,34.079455127716066
2001-09-07,41.900001525878906,40.75,41.900001525878906,41.0,418400.0,31.7698974609375,31.618669764200845,34.12199672698975,35.436619663238524,34.08791385650635
2001-09-10,41.130001068115234,40.349998474121094,40.75,41.029998779296875,279200.0,31.793132781982422,31.530361302693684,34.02230396270752,35.41346742630005,34.097712707519534
2001-09-17,42.349998474121094,39.0,42.0,39.0,321500.0,30.220129013061523,31.387118784586587,33.86242698669434,35.373815269470214,34.09872857093811
2001-09-18,39.75,38.70000076293945,39.0,39.599998474121094,403100.0,30.685047149658203,31.300096130371095,33.71385589599609,35.3423539352417,34.09920045852661
2001-09-19,39.65999984741211,39.2400016784668,39.54999923706055,39.5099983215332,519900.0,30.615318298339844,31.23416213989258,33.5563232421875,35.31466106414795,34.09813797950745
2001-09-20,39.52000045776367,36.79999923706055,39.52000045776367,36.95000076293945,421000.0,28.631629943847656,31.049367396036782,33.35556465148926,35.26012474060059,34.08841917991638
2001-09-21,36.22999954223633,34.75,36.0,36.0,758000.0,27.895511627197266,30.774315770467123,33.15351905822754,35.193838615417484,34.076286449432374
2001-09-24,37.75,36.29999923706055,36.5,37.20000076293945,368500.0,28.825363159179688,30.611186472574868,32.990764389038084,35.12522480010986,34.06926357269287
2001-09-25,37.75,36.9900016784668,37.20000076293945,37.099998474121094,137200.0,28.747859954833984,30.47429110209147,32.804839553833006,35.05776096343994,34.060049238204954
2001-09-26,37.47999954223633,36.599998474121094,37.349998474121094,37.0,325900.0,28.670392990112305,30.34669583638509,32.616747550964355,34.990523166656494,34.049986906051636
2001-09-27,38.150001525878906,36.400001525878906,37.04999923706055,38.150001525878906,449500.0,29.56148910522461,30.24079615275065,32.43736621856689,34.936970233917236,34.03697234153748
2001-09-28,40.0,38.04999923706055,38.150001525878906,39.11000061035156,194900.0,30.305362701416016,30.220649083455402,32.28212772369385,34.88615915298462,34.0264872264862
2001-10-01,39.150001525878906,38.0,39.150001525878906,38.220001220703125,100800.0,29.615732192993164,30.139545567830403,32.162515029907226,34.826680984497074,34.011824703216554
2001-10-02,38.9900016784668,38.20000076293945,38.349998474121094,38.47999954223633,128300.0,29.81718635559082,29.99231872558594,32.054653053283694,34.76760057449341,33.993218183517456
2001-10-03,39.70000076293945,37.900001525878906,38.0,39.5,193600.0,30.607568740844727,29.85077476501465,31.966459579467774,34.70556770324707,33.976989860534665
2001-10-04,41.060001373291016,39.689998626708984,39.75,40.54999923706055,186700.0,31.421165466308594,29.827525965372722,31.88480857849121,34.650207862854,33.97193031311035
2001-10-05,40.5,40.040000915527344,40.5,40.20000076293945,207000.0,31.14998435974121,29.784649403889976,31.79433666229248,34.59205926895142,33.972231769561766
2001-10-08,40.2599983215332,38.83000183105469,40.20000076293945,38.869998931884766,116200.0,30.1193790435791,29.777932739257814,31.697151260375975,34.514057388305666,33.970297203063964
2001-10-09,39.619998931884766,38.849998474121094,38.869998931884766,39.16999816894531,91100.0,30.351852416992188,29.75571975708008,31.640134506225586,34.43907314300537,33.974284448623656
2001-10-10,40.25,38.93000030517578,39.04999923706055,40.150001525878906,144100.0,31.111236572265625,29.788780975341798,31.609888229370117,34.36821804046631,33.98018786430359
2001-10-11,41.72999954223633,40.45000076293945,40.650001525878906,41.72999954223633,323100.0,32.335540771484375,30.03570836385091,31.601656799316405,34.30814315795899,33.998008508682254
2001-10-12,42.08000183105469,41.220001220703125,41.720001220703125,42.040000915527344,297300.0,32.57574462890625,30.347723897298177,31.59066223144531,34.248006439208986,34.01503430366516
2001-10-15,41.900001525878906,40.5,41.41999816894531,41.54999923706055,299200.0,32.19606399536133,30.572437286376953,31.57083854675293,34.178606300354005,34.01596024513245
2001-10-16,42.599998474121094,41.650001525878906,42.04999923706055,42.439998626708984,329500.0,32.885684967041016,30.848292287190755,31.547819519042967,34.117103271484375,34.02305941581726
2001-10-17,43.29999923706055,42.45000076293945,43.099998474121094,42.4900016784668,242500.0,32.924442291259766,31.13189557393392,31.52650276184082,34.054217109680174,34.02935443878174
2001-10-18,42.45000076293945,41.959999084472656,42.45000076293945,42.150001525878906,149900.0,32.66098403930664,31.33852856953939,31.500225372314453,33.98607856750488,34.032413158416745
2001-10-19,42.790000915527344,42.130001068115234,42.400001525878906,42.75,193200.0,33.125919342041016,31.526565678914388,31.481702194213867,33.93698719024658,34.03679845809936
2001-10-22,43.400001525878906,42.650001525878906,42.7599983215332,43.349998474121094,155700.0,33.59082794189453,31.791572062174478,31.496259994506836,33.89346893310547,34.04239526748657
2001-10-23,43.150001525878906,40.599998474121094,43.04999923706055,40.61000061035156,565700.0,31.467674255371094,31.901604588826498,31.461559677124022,33.829334869384766,34.043287143707275
2001-10-24,41.20000076293945,39.79999923706055,40.65999984741211,41.099998474121094,622000.0,31.847368240356445,31.984257888793945,31.431364784240724,33.772077617645266,34.03663548469544
2001-10-25,41.099998474121094,40.0,41.099998474121094,40.290000915527344,349300.0,31.21971893310547,31.970828119913737,31.391705360412598,33.70205770492554,34.02657685279846
2001-10-26,41.13999938964844,40.34000015258789,40.349998474121094,41.060001373291016,154200.0,31.816368103027344,32.01525370279948,31.35301441192627,33.6390082359314,34.01946309089661
2001-10-29,41.0,40.5,41.0,40.52000045776367,137500.0,31.39794158935547,32.100491205851235,31.311514472961427,33.57810617446899,34.013443002700804
2001-10-30,40.27000045776367,39.25,40.27000045776367,39.619998931884766,113600.0,30.700544357299805,32.12373733520508,31.245564880371095,33.513704719543455,34.00428134918213
2001-10-31,40.220001220703125,39.5,39.52000045776367,39.91999816894531,87800.0,30.933013916015625,32.111855824788414,31.195075225830077,33.44923439025879,34.00253833770752
2001-11-01,40.45000076293945,39.5,40.400001525878906,40.29999923706055,224800.0,31.227458953857422,32.03798370361328,31.146613693237306,33.38994781494141,34.003188648223876
2001-11-02,41.0,40.279998779296875,40.349998474121094,40.4900016784668,104000.0,31.374698638916016,31.957913970947267,31.11175247192383,33.33491321563721,34.00365406036377
2001-11-05,42.38999938964844,41.0,41.0,42.099998474121094,136900.0,32.62224578857422,31.986326090494792,31.116822052001954,33.29127311706543,34.00778558731079
2001-11-06,42.11000061035156,41.18000030517578,42.11000061035156,41.29999923706055,232500.0,32.00234603881836,31.92743682861328,31.11706123352051,33.24259227752685,34.008855981826784
2001-11-07,41.849998474121094,41.29999923706055,41.29999923706055,41.459999084472656,226800.0,32.12633514404297,31.874229685465494,31.127501373291015,33.19005516052246,34.01419263839722
2001-11-08,42.720001220703125,41.65999984741211,41.65999984741211,42.18000030517578,171000.0,32.684234619140625,31.875779724121095,31.15311504364014,33.143174171447754,34.026195468902586
2001-11-09,42.099998474121094,41.25,42.099998474121094,41.369998931884766,136400.0,32.05656814575195,31.80448964436849,31.15382068634033,33.09735206604004,34.03870629310608
2001-11-12,42.849998474121094,41.349998474121094,41.70000076293945,42.0099983215332,83000.0,32.55250549316406,31.73526814778646,31.179424743652344,33.06135383605957,34.05177771568298
2001-11-13,43.11000061035156,41.790000915527344,42.25,43.08000183105469,89900.0,33.381629943847656,31.862865193684897,31.2310315322876,33.03604057312012,34.06515642166138
2001-11-14,46.20000076293945,43.08000183105469,43.08000183105469,44.93000030517578,245000.0,34.81514358520508,32.06071688334147,31.315647964477538,33.02544857025146,34.08167260169983
2001-11-15,44.939998626708984,44.29999923706055,44.939998626708984,44.619998931884766,85000.0,34.574920654296875,32.284396998087566,31.384146690368652,33.000563049316405,34.0971028137207
2001-11-16,44.900001525878906,43.900001525878906,44.119998931884766,44.5,221700.0,34.48194885253906,32.46210238138835,31.46163429260254,32.97428447723389,34.111646060943606
2001-11-19,44.75,43.900001525878906,44.47999954223633,44.72999954223633,70700.0,34.66017150878906,32.67958437601725,31.538192024230955,32.95241348266602,34.12374101638794
2001-11-20,44.599998474121094,43.849998474121094,44.599998474121094,43.97999954223633,92000.0,34.07899475097656,32.90481440226237,31.579260139465333,32.93168014526367,34.131509914398194
2001-11-21,43.849998474121094,42.2400016784668,43.630001068115234,42.70000076293945,187000.0,33.087158203125,33.048424021402994,31.58638874053955,32.899561386108395,34.13516410827637
2001-11-23,43.79999923706055,42.95000076293945,42.95000076293945,43.77000045776367,32000.0,33.91627883911133,33.22767868041992,31.629316368103026,32.875656547546384,34.14346284866333
2001-11-26,43.900001525878906,42.59000015258789,43.77000045776367,42.599998474121094,125500.0,33.00968933105469,33.33667805989583,31.65364749908447,32.837975730896,34.14335205078125
2001-11-27,44.75,42.79999923706055,42.849998474121094,43.72999954223633,187100.0,33.88529968261719,33.42088165283203,31.726950912475587,32.79468894958496,34.145354766845706
2001-11-28,44.04999923706055,42.880001068115234,43.650001525878906,43.75,74500.0,34.00967025756836,33.55470326741536,31.79344337463379,32.75364963531494,34.14751874923706
2001-11-29,43.900001525878906,42.61000061035156,43.900001525878906,42.619998931884766,120700.0,33.13124465942383,33.62169723510742,31.84376190185547,32.70004257202149,34.14663398742676
2001-11-30,43.5,42.43000030517578,42.650001525878906,42.5,190900.0,33.0379638671875,33.64527918497721,31.931888580322266,32.64372661590576,34.14501411437988
2001-12-03,42.849998474121094,42.099998474121094,42.5,42.61000061035156,120600.0,33.12346649169922,33.7164057413737,32.0364476776123,32.59498336791992,34.14220975875855
2001-12-04,42.939998626708984,42.209999084472656,42.61000061035156,42.290000915527344,108900.0,32.87471389770508,33.73788630167643,32.117434692382815,32.554099540710446,34.13559000015259
2001-12-05,45.900001525878906,42.540000915527344,42.540000915527344,45.310001373291016,159500.0,35.22235870361328,33.86060155232747,32.2469246673584,32.5258821105957,34.142397232055664
2001-12-06,45.43000030517578,44.68000030517578,45.31999969482422,44.77000045776367,102600.0,34.80259704589844,33.8597651163737,32.36956874847412,32.493158149719235,34.143881511688235
2001-12-07,45.5,44.77000045776367,44.77000045776367,44.900001525878906,60700.0,34.903656005859375,33.88168080647787,32.47641208648682,32.456889152526855,34.145180282592776
2001-12-10,45.25,44.4900016784668,44.79999923706055,45.25,82400.0,35.175724029541016,33.92793248494466,32.57381931304931,32.42797351837158,34.14542127609253
2001-12-11,45.54999923706055,44.97999954223633,45.25,45.0,106700.0,34.98136901855469,33.94934565226237,32.681132049560546,32.421823539733886,34.1481065940857
2001-12-12,45.150001525878906,44.599998474121094,45.0,45.099998474121094,53400.0,35.059112548828125,34.014686838785806,32.785970573425296,32.420311813354495,34.151833057403564
2001-12-13,45.5,44.400001525878906,45.099998474121094,44.400001525878906,136000.0,34.514957427978516,34.10987345377604,32.86411834716797,32.41528896331787,34.15241649627686
2001-12-14,44.9900016784668,44.0,44.5,44.0,86100.0,34.20401382446289,34.12905578613281,32.919775314331055,32.40229194641113,34.14303949356079
2001-12-17,44.75,43.720001220703125,44.04999923706055,44.43000030517578,106700.0,34.53828430175781,34.23096211751302,32.987541313171384,32.390938987731936,34.136257801055905
2001-12-18,45.5,44.68000030517578,44.68000030517578,45.40999984741211,164300.0,35.300086975097656,34.32528127034505,33.091155471801756,32.394153366088865,34.13586442947388
2001-12-19,46.470001220703125,44.77000045776367,45.40999984741211,44.77000045776367,99400.0,34.80259704589844,34.378143056233725,33.18017036437988,32.410152435302734,34.13433103561401
2001-12-20,44.900001525878906,43.7400016784668,44.52000045776367,44.869998931884766,108700.0,34.880306243896484,34.494747161865234,33.2555517578125,32.432719993591306,34.12818157196045
2001-12-21,44.970001220703125,43.75,44.79999923706055,44.75,187500.0,34.787025451660156,34.611351267496744,33.30458145141601,32.453119125366214,34.121565704345706
2001-12-24,46.11000061035156,44.5,44.5,45.650001525878906,36500.0,35.486663818359375,34.768897755940756,33.36279983520508,32.476731033325194,34.116831130981446
2001-12-26,45.900001525878906,45.29999923706055,45.720001220703125,45.439998626708984,72200.0,35.32341003417969,34.93214416503906,33.425346755981444,32.49809265136719,34.1125506401062
2001-12-27,46.36000061035156,45.349998474121094,45.349998474121094,46.15999984741211,104800.0,35.883121490478516,34.97619501749674,33.4852954864502,32.51655750274658,34.11064525604248
2001-12-28,46.290000915527344,46.029998779296875,46.16999816894531,46.119998931884766,53800.0,35.852012634277344,35.046156056722005,33.543846893310544,32.53517482757568,34.11012418746948
2001-12-31,46.599998474121094,45.310001373291016,46.13999938964844,46.599998474121094,165400.0,36.22514343261719,35.13425521850586,33.61513008117676,32.5576777267456,34.11185377120972
2002-01-02,47.400001525878906,46.0,46.61000061035156,46.56999969482422,337800.0,36.20183181762695,35.20266240437825,33.67664833068848,32.57917526245117,34.11620012283325
2002-01-03,47.029998779296875,46.540000915527344,46.56999969482422,47.029998779296875,202100.0,36.559417724609375,35.307865651448566,33.73602012634277,32.616140060424804,34.12691551208496
2002-01-04,48.150001525878906,47.099998474121094,47.099998474121094,48.119998931884766,352000.0,37.40675735473633,35.46437530517578,33.85480178833008,32.658180732727054,34.14071279525757
2002-01-07,49.33000183105469,47.70000076293945,48.04999923706055,47.790000915527344,232600.0,37.150211334228516,35.64005889892578,33.96085865020752,32.69611171722412,34.159502296447755
2002-01-08,47.79999923706055,46.5,47.79999923706055,47.0099983215332,178600.0,36.543861389160156,35.79604873657227,34.06734149932861,32.7295234298706,34.17029388427734
2002-01-09,48.150001525878906,47.099998474121094,47.25,47.119998931884766,134600.0,36.62937927246094,35.935455067952475,34.16360172271729,32.75830806732178,34.18020427703858
2002-01-10,47.150001525878906,45.25,47.150001525878906,45.63999938964844,285100.0,35.4788818359375,35.947374725341795,34.245220527648925,32.77836750030517,34.19005975723267
2002-01-11,45.650001525878906,43.619998931884766,45.650001525878906,44.40999984741211,259600.0,34.52273178100586,35.928717041015624,34.321664276123045,32.78361457824707,34.20252584457398
2002-01-14,45.13999938964844,43.75,44.25,44.97999954223633,282600.0,34.965824127197266,35.934418233235675,34.40232048034668,32.79869785308838,34.21589847564697
2002-01-15,45.5,44.650001525878906,45.08000183105469,44.81999969482422,178000.0,34.841453552246094,35.93804677327474,34.474600372314455,32.81060703277588,34.22603147506714
2002-01-16,45.310001373291016,44.7599983215332,45.0,44.77000045776367,174400.0,34.80259704589844,35.892442321777345,34.5431583404541,32.82745540618897,34.23835697174072
2002-01-17,44.849998474121094,43.849998474121094,44.810001373291016,44.349998474121094,157700.0,34.47607421875,35.83595326741536,34.580234909057616,32.84852848052979,34.24951189041138
2002-01-18,44.5,43.90999984741211,44.5,43.90999984741211,78100.0,34.13404083251953,35.719347890218096,34.62286880493164,32.86996501922607,34.259841995239256
2002-01-22,44.54999923706055,43.0,43.66999816894531,43.43000030517578,207600.0,33.76090621948242,35.57994079589844,34.65556022644043,32.89153079986572,34.264264278411865
2002-01-23,42.099998474121094,40.40999984741211,41.0,41.81999969482422,825000.0,32.50934600830078,35.332220967610674,34.65206245422363,32.90258874893188,34.26377618789673
2002-01-24,43.150001525878906,41.75,41.900001525878906,42.93000030517578,231700.0,33.372230529785156,35.14358088175456,34.678375701904294,32.91609819412231,34.270566654205325
2002-01-25,43.5,42.400001525878906,42.79999923706055,42.869998931884766,145600.0,33.32558822631836,34.927992248535155,34.693837356567386,32.93663105010987,34.27296634674072
2002-01-28,42.810001373291016,42.099998474121094,42.79999923706055,42.2400016784668,219500.0,32.83585739135742,34.6232655843099,34.68292190551758,32.95697671890259,34.271800899505614
2002-01-29,42.2400016784668,40.4900016784668,42.2400016784668,41.61000061035156,282800.0,32.34611892700195,34.302992757161455,34.633541412353516,32.97459468841553,34.27176700592041
2002-01-30,41.41999816894531,39.88999938964844,41.400001525878906,40.70000076293945,774100.0,31.638689041137695,33.97598126729329,34.57481678009033,32.97948173522949,34.26403832435608
2002-01-31,41.369998931884766,40.70000076293945,41.150001525878906,40.77000045776367,389100.0,31.693117141723633,33.64689712524414,34.51904014587402,32.990337219238285,34.247919998168946
2002-02-01,41.400001525878906,40.5,40.779998779296875,41.220001220703125,441900.0,32.042938232421875,33.417834218343096,34.46669548034668,33.00244375228882,34.238940258026126
2002-02-04,41.599998474121094,41.0,41.45000076293945,41.04999923706055,424400.0,31.910783767700195,33.243704350789386,34.42333126068115,33.00129570007324,34.230223665237425
2002-02-05,41.119998931884766,40.25,41.04999923706055,41.099998474121094,176200.0,31.94965171813965,33.042626190185544,34.40058113098144,32.9934849357605,34.22270240783691
2002-02-06,41.20000076293945,39.95000076293945,41.099998474121094,40.290000915527344,218700.0,31.319988250732422,32.8078618367513,34.34865531921387,32.98898584365845,34.212802753448486
2002-02-07,40.290000915527344,39.20000076293945,40.290000915527344,39.27000045776367,205400.0,30.52707862854004,32.522827275594075,34.29900310516357,32.976325302124025,34.194896364212035
2002-02-08,39.470001220703125,39.02000045776367,39.349998474121094,39.22999954223633,414700.0,30.495986938476562,32.25748812357585,34.23121685028076,32.97908388137817,34.17644957542419
2002-02-11,40.59000015258789,39.31999969482422,39.349998474121094,40.18000030517578,176400.0,31.234493255615234,32.064184951782224,34.1757133102417,32.98457834243774,34.16346613883972
2002-02-12,40.630001068115234,39.900001525878906,40.18000030517578,40.47999954223633,162700.0,31.46768569946289,31.911303583780924,34.14244213104248,32.99310201644897,34.153881540298464
2002-02-13,40.9900016784668,40.560001373291016,40.560001373291016,40.790000915527344,88500.0,31.70867347717285,31.857925415039062,34.115856323242184,33.023872451782225,34.14199859619141
2002-02-14,41.349998474121094,40.54999923706055,40.70000076293945,40.959999084472656,140800.0,31.840831756591797,31.755832163492837,34.09020362854004,33.06332565307617,34.12858213424683
2002-02-15,41.779998779296875,40.810001373291016,41.20000076293945,40.880001068115234,207400.0,31.77863311767578,31.652701822916665,34.068282012939456,33.09285835266113,34.1090415763855
2002-02-19,40.88999938964844,40.209999084472656,40.880001068115234,40.38999938964844,62400.0,31.39771842956543,31.556825892130533,33.991789207458496,33.11935693740845,34.08855895042419
2002-02-20,40.400001525878906,39.279998779296875,40.400001525878906,40.349998474121094,192700.0,31.366621017456055,31.49152603149414,33.92306968688965,33.146319217681885,34.06842119216919
2002-02-21,41.41999816894531,40.150001525878906,40.25,40.88999938964844,207500.0,31.786401748657227,31.501373545328775,33.8607246017456,33.16856834411621,34.05276928901672
2002-02-22,41.04999923706055,40.5099983215332,40.95000076293945,41.0,122900.0,31.871931076049805,31.513294474283853,33.79464874267578,33.18423402786255,34.03519659042358
2002-02-25,41.119998931884766,40.77000045776367,41.0,41.02000045776367,208800.0,31.88746452331543,31.502929560343425,33.732770652770995,33.20695135116577,34.01681616783142
2002-02-26,41.70000076293945,40.97999954223633,41.099998474121094,41.599998474121094,146500.0,32.33832931518555,31.531432596842446,33.67835498809814,33.23216278076172,33.99988167762756
2002-02-27,42.560001373291016,41.61000061035156,41.70000076293945,42.349998474121094,206300.0,33.03251266479492,31.603623326619466,33.64870609283447,33.25641222000122,33.98098996162415
2002-02-28,42.70000076293945,41.7400016784668,42.5,41.75,113900.0,32.56452178955078,31.686592229207356,33.61591625213623,33.26784578323364,33.95902682304382
2002-03-01,43.0,41.54999923706055,41.70000076293945,42.43000030517578,168000.0,33.09492874145508,31.857782236735027,33.587049140930176,33.287295227050784,33.9396772480011
2002-03-04,43.900001525878906,42.75,42.75,43.5,283900.0,33.92949676513672,32.086682891845705,33.55963733673096,33.32539640426636,33.91972689628601
2002-03-05,43.400001525878906,43.0,43.04999923706055,43.310001373291016,238800.0,33.78132247924805,32.25647150675456,33.53921184539795,33.35969110488892,33.89938212394714
2002-03-06,43.5,43.04999923706055,43.380001068115234,43.45000076293945,240300.0,33.89051818847656,32.4179936726888,33.51941608428955,33.38748392105103,33.877850980758666
2002-03-07,43.970001220703125,43.400001525878906,43.5,43.61000061035156,207900.0,34.01530456542969,32.57176907857259,33.50398166656494,33.404281558990476,33.85621235847473
2002-03-08,43.790000915527344,42.65999984741211,43.70000076293945,42.779998779296875,142000.0,33.36790466308594,32.673573939005536,33.46160648345947,33.41220315933228,33.83010479927063
2002-03-11,43.36000061035156,42.5,42.779998779296875,42.77000045776367,160900.0,33.360130310058594,32.77900708516439,33.422340888977054,33.42384382247925,33.80122506141662
2002-03-12,43.0,42.290000915527344,42.95000076293945,42.31999969482422,159700.0,33.009124755859375,32.886434173583986,33.364860954284666,33.42507822036743,33.7710907459259
2002-03-13,43.27000045776367,42.209999084472656,42.349998474121094,42.79999923706055,170800.0,33.38351058959961,33.02089347839355,33.315490913391116,33.42966890335083,33.741943006515505
2002-03-14,43.380001068115234,42.66999816894531,43.04999923706055,42.83000183105469,172000.0,33.406917572021484,33.128927866617836,33.2591263961792,33.43712823867798,33.71160340309143
2002-03-15,42.95000076293945,42.400001525878906,42.95000076293945,42.5099983215332,273300.0,33.15733337402344,33.21462135314941,33.19823642730713,33.4374423789978,33.68721478462219
2002-03-18,42.65999984741211,41.75,42.5099983215332,42.0,105700.0,32.7595329284668,33.27275924682617,33.12223873138428,33.429129428863526,33.6612991809845
2002-03-19,42.58000183105469,42.099998474121094,42.150001525878906,42.150001525878906,356400.0,32.87651824951172,33.30863850911458,33.03163394927979,33.44321786880493,33.63627636909485
2002-03-20,42.20000076293945,41.75,42.18000030517578,41.81999969482422,100000.0,32.61912155151367,33.2810791015625,32.941012153625486,33.4509354019165,33.61150650978088
2002-03-21,42.0,41.650001525878906,41.75,41.7400016784668,126900.0,32.556739807128906,33.28056030273437,32.86126972198486,33.46430561065674,33.58318165779114
2002-03-22,42.02000045776367,41.54999923706055,41.72999954223633,41.79999923706055,180300.0,32.603538513183594,33.24780095418294,32.780752906799314,33.4721773147583,33.55559277534485
2002-03-25,41.5,40.29999923706055,41.25,40.75,145700.0,31.784543991088867,33.104804102579756,32.706866149902346,33.47604333877563,33.52707475662231
2002-03-26,42.040000915527344,40.849998474121094,40.849998474121094,41.45000076293945,170900.0,32.33054733276367,33.00808575948079,32.6630224609375,33.49234336853027,33.50302404403686
